mid,best_bid,best_ask,label
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,0
0.1005,0.001,0.999,1
0.1005,0.001,0.999,1
0.1005,0.001,0.999,1
0.1005,0.001,0.999,1
0.1005,0.001,0.999,1
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,0
0.1015,0.001,0.999,1
0.1015,0.001,0.999,1
0.1015,0.001,0.999,1
0.1015,0.001,0.999,1
0.1015,0.001,0.999,1
0.1105,0.001,0.999,1
0.1265,0.001,0.999,1
0.1425,0.001,0.999,1
0.143,0.001,0.999,1
0.1455,0.001,0.999,0
0.1455,0.001,0.999,0
0.1455,0.001,0.999,0
0.1455,0.001,0.999,0
0.1455,0.001,0.999,0
0.1425,0.001,0.999,0
0.141,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1365,0.001,0.999,0
0.1305,0.001,0.999,0
0.1305,0.001,0.999,0
0.1305,0.001,0.999,0
0.1295,0.001,0.999,0
0.1295,0.001,0.999,0
0.1305,0.001,0.999,0
0.1305,0.001,0.999,0
0.1305,0.001,0.999,0
0.1245,0.001,0.999,1
0.1245,0.001,0.999,1
0.1245,0.001,0.999,1
0.1255,0.001,0.999,1
0.1255,0.001,0.999,0
0.129,0.001,0.999,0
0.129,0.001,0.999,0
0.129,0.001,0.999,0
0.13,0.001,0.999,0
0.1235,0.001,0.999,1
0.1235,0.001,0.999,1
0.1245,0.001,0.999,1
0.1285,0.001,0.999,1
0.129,0.001,0.999,1
0.129,0.001,0.999,1
0.129,0.001,0.999,1
0.1295,0.001,0.999,1
0.1295,0.001,0.999,1
0.1385,0.001,0.999,1
0.1395,0.001,0.999,1
0.1405,0.001,0.999,0
0.141,0.001,0.999,1
0.1395,0.001,0.999,1
0.139,0.001,0.999,1
0.14,0.001,0.999,1
0.1405,0.001,0.999,1
0.1415,0.001,0.999,1
0.142,0.001,0.999,1
0.142,0.001,0.999,1
0.1435,0.001,0.999,1
0.1485,0.001,0.999,0
0.1485,0.001,0.999,0
0.1495,0.001,0.999,0
0.149,0.001,0.999,0
0.149,0.001,0.999,0
0.1475,0.001,0.999,0
0.147,0.001,0.999,0
0.148,0.001,0.999,0
0.147,0.001,0.999,0
0.147,0.001,0.999,0
0.1475,0.001,0.999,0
0.147,0.001,0.999,0
0.1465,0.001,0.999,0
0.1465,0.001,0.999,0
0.1465,0.001,0.999,0
0.1465,0.001,0.999,0
0.1465,0.001,0.999,0
0.1465,0.001,0.999,1
0.1465,0.001,0.999,1
0.1445,0.001,0.999,1
0.145,0.001,0.999,1
0.145,0.001,0.999,1
0.147,0.001,0.999,0
0.147,0.001,0.999,1
0.147,0.001,0.999,1
0.147,0.001,0.999,1
0.147,0.001,0.999,1
0.147,0.001,0.999,1
0.1475,0.001,0.999,1
0.1475,0.001,0.999,1
0.1485,0.001,0.999,1
0.1485,0.001,0.999,1
0.1485,0.001,0.999,1
0.1485,0.001,0.999,1
0.1485,0.001,0.999,1
0.1595,0.001,0.999,1
0.1595,0.001,0.999,1
0.1595,0.001,0.999,1
0.1645,0.001,0.999,1
0.1645,0.001,0.999,1
0.1665,0.001,0.999,1
0.1715,0.001,0.999,1
0.1755,0.001,0.999,1
0.1755,0.001,0.999,1
0.1755,0.001,0.999,0
0.1755,0.001,0.999,0
0.1815,0.001,0.999,0
0.1815,0.001,0.999,0
0.1815,0.001,0.999,0
0.1735,0.001,0.999,0
0.1725,0.001,0.999,0
0.1725,0.001,0.999,0
0.1725,0.001,0.999,0
0.1725,0.001,0.999,0
0.1725,0.001,0.999,0
0.1725,0.001,0.999,1
0.1725,0.001,0.999,1
0.1725,0.001,0.999,1
0.1725,0.001,0.999,0
0.1725,0.001,0.999,0
0.173,0.001,0.999,0
0.174,0.001,0.999,0
0.174,0.001,0.999,0
0.17,0.001,0.999,0
0.17,0.001,0.999,0
0.169,0.001,0.999,0
0.169,0.001,0.999,0
0.1685,0.001,0.999,1
0.169,0.001,0.999,1
0.169,0.001,0.999,1
0.169,0.001,0.999,1
0.169,0.001,0.999,1
0.169,0.001,0.999,0
0.1695,0.001,0.999,1
0.1695,0.001,0.999,1
0.1695,0.001,0.999,1
0.1695,0.001,0.999,1
0.1395,0.001,0.999,1
0.173,0.001,0.999,1
0.173,0.001,0.999,1
0.179,0.001,0.999,1
0.179,0.001,0.999,1
0.1805,0.001,0.999,0
0.1805,0.001,0.999,0
0.1815,0.001,0.999,0
0.1815,0.001,0.999,0
0.1815,0.001,0.999,0
0.1805,0.001,0.999,0
0.1805,0.001,0.999,1
0.1805,0.001,0.999,1
0.1805,0.001,0.999,1
0.1805,0.001,0.999,0
0.1805,0.001,0.999,0
0.1815,0.001,0.999,0
0.1815,0.001,0.999,0
0.181,0.001,0.999,0
0.1715,0.001,0.999,0
0.1715,0.001,0.999,0
0.1715,0.001,0.999,0
0.1715,0.001,0.999,0
0.1715,0.001,0.999,0
0.1715,0.001,0.999,1
0.1715,0.001,0.999,1
0.1715,0.001,0.999,1
0.1715,0.001,0.999,1
0.1695,0.001,0.999,1
0.177,0.001,0.999,1
0.177,0.001,0.999,1
0.177,0.001,0.999,1
0.177,0.001,0.999,1
0.1825,0.001,0.999,0
0.1775,0.001,0.999,0
0.1775,0.001,0.999,0
0.1775,0.001,0.999,1
0.1775,0.001,0.999,1
0.1775,0.001,0.999,1
0.1775,0.001,0.999,1
0.1775,0.001,0.999,1
0.1785,0.001,0.999,1
0.1785,0.001,0.999,1
0.1785,0.001,0.999,1
0.1795,0.001,0.999,1
0.1795,0.001,0.999,1
0.1795,0.001,0.999,1
0.18,0.001,0.999,1
0.18,0.001,0.999,1
0.18,0.001,0.999,1
0.1805,0.001,0.999,1
0.181,0.001,0.999,1
0.181,0.001,0.999,1
0.188,0.001,0.999,1
0.188,0.001,0.999,1
0.1895,0.001,0.999,1
0.1895,0.001,0.999,1
0.19,0.001,0.999,1
0.19,0.001,0.999,1
0.1915,0.001,0.999,0
0.191,0.001,0.999,0
0.1915,0.001,0.999,0
0.191,0.001,0.999,0
0.191,0.001,0.999,1
0.191,0.001,0.999,1
0.191,0.001,0.999,1
0.191,0.001,0.999,1
0.191,0.001,0.999,1
0.1915,0.001,0.999,1
0.1915,0.001,0.999,1
0.1915,0.001,0.999,1
0.1915,0.001,0.999,1
0.1915,0.001,0.999,1
0.192,0.001,0.999,1
0.193,0.001,0.999,1
0.194,0.001,0.999,1
0.1945,0.001,0.999,1
0.198,0.001,0.999,1
0.199,0.001,0.999,1
0.199,0.001,0.999,1
0.2,0.001,0.999,1
0.2,0.001,0.999,0
0.1995,0.001,0.999,0
0.2005,0.001,0.999,0
0.2005,0.001,0.999,0
0.2005,0.001,0.999,0
0.198,0.001,0.999,1
0.198,0.001,0.999,1
0.1985,0.001,0.999,1
0.1985,0.001,0.999,1
0.197,0.001,0.999,1
0.203,0.001,0.999,1
0.209,0.001,0.999,1
0.209,0.001,0.999,1
0.2075,0.001,0.999,1
0.215,0.001,0.999,0
0.2155,0.001,0.999,0
0.215,0.001,0.999,1
0.215,0.001,0.999,1
0.215,0.001,0.999,1
0.215,0.001,0.999,1
0.215,0.001,0.999,1
0.218,0.001,0.999,1
0.218,0.001,0.999,1
0.219,0.001,0.999,1
0.219,0.001,0.999,1
0.2195,0.001,0.999,1
0.22,0.001,0.999,1
0.2225,0.001,0.999,1
0.225,0.001,0.999,1
0.225,0.001,0.999,1
0.225,0.001,0.999,1
0.221,0.001,0.999,1
0.2235,0.001,0.999,1
0.2255,0.001,0.999,1
0.2255,0.001,0.999,1
0.2255,0.001,0.999,1
0.229,0.001,0.999,1
0.229,0.001,0.999,1
0.2285,0.001,0.999,1
0.23,0.001,0.999,1
0.23,0.001,0.999,1
0.233,0.001,0.999,1
0.232,0.001,0.999,1
0.2385,0.001,0.999,1
0.2385,0.001,0.999,1
0.2385,0.001,0.999,1
0.2385,0.001,0.999,1
0.244,0.001,0.999,0
0.245,0.001,0.999,1
0.24,0.001,0.999,1
0.2395,0.001,0.999,1
0.241,0.001,0.999,0
0.241,0.001,0.999,1
0.2455,0.001,0.999,0
0.2455,0.001,0.999,0
0.2455,0.001,0.999,0
0.24,0.001,0.999,0
0.242,0.001,0.999,0
0.2415,0.001,0.999,0
0.242,0.001,0.999,0
0.242,0.001,0.999,0
0.239,0.001,0.999,0
0.237,0.001,0.999,1
0.238,0.001,0.999,1
0.2375,0.001,0.999,1
0.2375,0.001,0.999,0
0.239,0.001,0.999,0
0.239,0.001,0.999,0
0.239,0.001,0.999,0
0.2385,0.001,0.999,0
0.2305,0.001,0.999,0
0.23,0.001,0.999,0
0.2285,0.001,0.999,0
0.2285,0.001,0.999,0
0.2265,0.001,0.999,0
0.2255,0.001,0.999,1
0.2255,0.001,0.999,0
0.2255,0.001,0.999,0
0.2265,0.001,0.999,0
0.2265,0.001,0.999,0
0.226,0.001,0.999,0
0.2255,0.001,0.999,0
0.2255,0.001,0.999,1
0.2255,0.001,0.999,1
0.225,0.001,0.999,1
0.225,0.001,0.999,1
0.2255,0.001,0.999,1
0.2295,0.001,0.999,1
0.234,0.001,0.999,0
0.2285,0.001,0.999,1
0.2305,0.001,0.999,0
0.23,0.001,0.999,0
0.23,0.001,0.999,0
0.23,0.001,0.999,1
0.23,0.001,0.999,1
0.227,0.001,0.999,1
0.227,0.001,0.999,1
0.228,0.001,0.999,1
0.238,0.001,0.999,0
0.231,0.001,0.999,0
0.231,0.001,0.999,1
0.231,0.001,0.999,1
0.231,0.001,0.999,1
0.2335,0.001,0.999,1
0.2305,0.001,0.999,1
0.2375,0.001,0.999,1
0.2425,0.001,0.999,1
0.256,0.001,0.999,1
0.3005,0.001,0.999,0
0.301,0.001,0.999,0
0.279,0.001,0.999,0
0.2725,0.001,0.999,0
0.266,0.001,0.999,0
0.2625,0.001,0.999,1
0.265,0.001,0.999,1
0.2655,0.001,0.999,1
0.265,0.001,0.999,0
0.265,0.001,0.999,0
0.2645,0.001,0.999,1
0.266,0.001,0.999,0
0.266,0.001,0.999,1
0.2595,0.001,0.999,1
0.2545,0.001,0.999,1
0.27,0.001,0.999,0
0.266,0.001,0.999,0
0.2685,0.001,0.999,0
0.2655,0.001,0.999,0
0.2655,0.001,0.999,0
0.27,0.001,0.999,0
0.2625,0.001,0.999,0
0.2625,0.001,0.999,0
0.2625,0.001,0.999,0
0.2625,0.001,0.999,0
0.2505,0.001,0.999,0
0.253,0.001,0.999,1
0.2495,0.001,0.999,0
0.2485,0.001,0.999,0
0.2485,0.001,0.999,0
0.2475,0.001,0.999,0
0.2535,0.001,0.999,0
0.2395,0.001,0.999,0
0.2445,0.001,0.999,0
0.2445,0.001,0.999,0
0.236,0.001,0.999,1
0.2355,0.001,0.999,1
0.2285,0.001,0.999,1
0.2425,0.001,0.999,0
0.2425,0.001,0.999,0
0.242,0.001,0.999,0
0.242,0.001,0.999,0
0.2405,0.001,0.999,0
0.2405,0.001,0.999,0
0.2405,0.001,0.999,0
0.2405,0.001,0.999,0
0.241,0.001,0.999,0
0.1835,0.001,0.999,1
0.1875,0.001,0.999,1
0.1875,0.001,0.999,0
0.188,0.001,0.999,1
0.19,0.001,0.999,0
0.1885,0.001,0.999,0
0.19,0.001,0.999,0
0.1835,0.001,0.999,0
0.191,0.001,0.999,0
0.1875,0.001,0.999,0
0.1875,0.001,0.999,1
0.188,0.001,0.999,1
0.1835,0.001,0.999,1
0.1875,0.001,0.999,1
0.1875,0.001,0.999,1
0.188,0.001,0.999,1
0.19,0.001,0.999,0
0.1885,0.001,0.999,1
0.19,0.001,0.999,1
0.191,0.001,0.999,1
0.19,0.001,0.999,1
0.1885,0.001,0.999,1
0.19,0.001,0.999,1
0.191,0.001,0.999,1
0.2465,0.001,0.999,0
0.246,0.001,0.999,1
0.246,0.001,0.999,1
0.246,0.001,0.999,1
0.247,0.001,0.999,1
0.2465,0.001,0.999,1
0.2465,0.001,0.999,1
0.2475,0.001,0.999,1
0.2475,0.001,0.999,0
0.248,0.001,0.999,0
0.248,0.001,0.999,0
0.248,0.001,0.999,0
0.248,0.001,0.999,0
0.2475,0.001,0.999,0
0.246,0.001,0.999,1
0.2435,0.001,0.999,1
0.2425,0.001,0.999,1
0.243,0.001,0.999,1
0.247,0.001,0.999,1
0.252,0.001,0.999,0
0.252,0.001,0.999,0
0.252,0.001,0.999,0
0.247,0.001,0.999,1
0.2475,0.001,0.999,1
0.2475,0.001,0.999,1
0.2515,0.001,0.999,1
0.2515,0.001,0.999,1
0.258,0.001,0.999,0
0.257,0.001,0.999,1
0.257,0.001,0.999,0
0.259,0.001,0.999,0
0.259,0.001,0.999,0
0.258,0.001,0.999,0
0.2575,0.001,0.999,0
0.2565,0.001,0.999,1
0.2565,0.001,0.999,1
0.2555,0.001,0.999,1
0.2565,0.001,0.999,1
0.2565,0.001,0.999,1
0.2575,0.001,0.999,1
0.2595,0.001,0.999,1
0.2635,0.001,0.999,1
0.264,0.001,0.999,0
0.264,0.001,0.999,0
0.2635,0.001,0.999,0
0.264,0.001,0.999,0
0.264,0.001,0.999,0
0.2465,0.001,0.999,1
0.246,0.001,0.999,1
0.2465,0.001,0.999,0
0.2475,0.001,0.999,0
0.246,0.001,0.999,1
0.2475,0.001,0.999,1
0.2465,0.001,0.999,1
0.246,0.001,0.999,1
0.2475,0.001,0.999,1
0.2965,0.001,0.999,0
0.2965,0.001,0.999,0
0.2965,0.001,0.999,0
0.2865,0.001,0.999,0
0.2895,0.001,0.999,0
0.29,0.001,0.999,0
0.2825,0.001,0.999,0
0.2785,0.001,0.999,0
0.2795,0.001,0.999,1
0.2795,0.001,0.999,0
0.276,0.001,0.999,1
0.2795,0.001,0.999,0
0.275,0.001,0.999,1
0.282,0.001,0.999,0
0.278,0.001,0.999,0
0.277,0.001,0.999,0
0.276,0.001,0.999,1
0.277,0.001,0.999,0
0.2735,0.001,0.999,0
0.274,0.001,0.999,0
0.2735,0.001,0.999,0
0.2795,0.001,0.999,0
0.272,0.001,0.999,0
0.2735,0.001,0.999,0
0.2705,0.001,0.999,0
0.27,0.001,0.999,0
0.2685,0.001,0.999,0
0.2685,0.001,0.999,0
0.269,0.001,0.999,0
0.266,0.001,0.999,1
0.266,0.001,0.999,1
0.2655,0.001,0.999,0
0.266,0.001,0.999,0
0.265,0.001,0.999,0
0.2665,0.001,0.999,0
0.2715,0.001,0.999,0
0.2545,0.001,0.999,0
0.2545,0.001,0.999,0
0.2585,0.001,0.999,0
0.258,0.001,0.999,0
0.258,0.001,0.999,0
0.2535,0.001,0.999,0
0.2525,0.001,0.999,0
0.2525,0.001,0.999,0
0.2505,0.001,0.999,0
0.2505,0.001,0.999,0
0.2505,0.001,0.999,0
0.2495,0.001,0.999,0
0.2495,0.001,0.999,0
0.2495,0.001,0.999,0
0.2465,0.001,0.999,0
0.2465,0.001,0.999,1
0.246,0.001,0.999,0
0.2455,0.001,0.999,0
0.2445,0.001,0.999,1
0.2445,0.001,0.999,1
0.247,0.001,0.999,0
0.246,0.001,0.999,0
0.2455,0.001,0.999,0
0.245,0.001,0.999,0
0.246,0.001,0.999,0
0.2435,0.001,0.999,0
0.2435,0.001,0.999,0
0.2435,0.001,0.999,0
0.2435,0.001,0.999,0
0.2435,0.001,0.999,0
0.2435,0.001,0.999,0
0.2435,0.001,0.999,0
0.235,0.001,0.999,0
0.235,0.001,0.999,1
0.235,0.001,0.999,1
0.236,0.001,0.999,0
0.235,0.001,0.999,0
0.235,0.001,0.999,0
0.2355,0.001,0.999,0
0.2355,0.001,0.999,0
0.2355,0.001,0.999,0
0.235,0.001,0.999,0
0.235,0.001,0.999,0
0.235,0.001,0.999,0
0.2345,0.001,0.999,0
0.2345,0.001,0.999,1
0.2325,0.001,0.999,1
0.2315,0.001,0.999,1
0.235,0.001,0.999,1
0.2345,0.001,0.999,1
0.2465,0.001,0.999,0
0.2465,0.001,0.999,0
0.246,0.001,0.999,1
0.246,0.001,0.999,1
0.246,0.001,0.999,1
0.246,0.001,0.999,1
0.2445,0.001,0.999,1
0.2495,0.001,0.999,1
0.2495,0.001,0.999,1
0.2495,0.001,0.999,1
0.2485,0.001,0.999,1
0.25,0.001,0.999,1
0.25,0.001,0.999,1
0.2505,0.001,0.999,1
0.2505,0.001,0.999,1
0.2515,0.001,0.999,1
0.2535,0.001,0.999,1
0.254,0.001,0.999,1
0.2545,0.001,0.999,1
0.255,0.001,0.999,1
0.255,0.001,0.999,0
0.255,0.001,0.999,0
0.2565,0.001,0.999,0
0.256,0.001,0.999,0
0.256,0.001,0.999,0
0.255,0.001,0.999,1
0.255,0.001,0.999,1
0.255,0.001,0.999,1
0.256,0.001,0.999,0
0.256,0.001,0.999,1
0.256,0.001,0.999,1
0.2555,0.001,0.999,1
